date,value,series_id,provider_series_id
1992-01-01,-177.14803299999994,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-02-01,-62.290843,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-03-01,-85.68914700000005,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-04-01,-187.99070500000005,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-05-01,26.81975699999998,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-06-01,-91.63334199999986,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-07-01,-264.24777199999994,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-08-01,-353.047083,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-09-01,-403.54487,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-10-01,-564.766498,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-11-01,-241.14559000000008,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1992-12-01,-232.1212970000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-01-01,-136.64050799999995,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-02-01,12.699194000000034,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-03-01,-247.895806,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-04-01,-128.17846200000008,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-05-01,-32.609241999999995,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-06-01,-132.30418699999996,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-07-01,-397.6836329999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-08-01,-455.58149100000014,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-09-01,-372.0267549999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-10-01,-478.605354,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-11-01,-742.2656890000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1993-12-01,-554.6630540000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-01-01,-614.870448,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-02-01,-521.208561,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-03-01,-723.213139,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-04-01,-529.9964299999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-05-01,-142.7758570000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-06-01,-377.3327310000002,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-07-01,-345.91594800000007,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-08-01,-633.184868,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-09-01,-409.2523429999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-10-01,-484.8118849999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-11-01,-470.973659,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1994-12-01,-497.506054,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-01-01,-376.017803,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-02-01,-237.367483,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-03-01,-88.80853400000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-04-01,411.8879320000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-05-01,548.6271039999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-06-01,576.2485160000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-07-01,323.6674499999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-08-01,22.89555200000018,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-09-01,9.92135600000006,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-10-01,-174.96345799999995,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-11-01,-244.267521,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1995-12-01,69.60253499999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-01-01,-232.86606699999996,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-02-01,-102.26685999999997,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-03-01,87.3975069999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-04-01,200.3152540000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-05-01,470.1776840000002,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-06-01,209.5538190000002,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-07-01,-65.8019360000003,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-08-01,-37.457884999999806,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-09-01,-37.60911800000008,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-10-01,-220.316996,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-11-01,-180.411881,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1996-12-01,-41.80544000000009,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-01-01,-438.6032310000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-02-01,-142.2377019999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-03-01,-138.37974000000008,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-04-01,-108.8004350000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-05-01,19.09082699999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-06-01,-181.5642990000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-07-01,-375.835736,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-08-01,-337.7207880000001,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-09-01,-490.26682900000014,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-10-01,-462.21524,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-11-01,-777.0423179999998,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1997-12-01,-585.7539479999998,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
1998-01-01,-791.1553859999999,series.ar.datosgob.goods_trade_balance,74.3_ISC_0_M_19
