date,value,series_id,provider_series_id
1997-01-01,85.38366489864862,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-02-01,84.04174750816527,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-03-01,83.80170156110832,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-04-01,84.0586826543346,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-05-01,84.52628755586154,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-06-01,84.29103272165234,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-07-01,83.38503596216027,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-08-01,82.44364845318655,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-09-01,83.02111588942215,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-10-01,83.47333588879003,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-11-01,83.67029878216184,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1997-12-01,82.90654626087002,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-01-01,81.94455001253604,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-02-01,81.85960944359333,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-03-01,81.3077788775296,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-04-01,81.74843965078522,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-05-01,82.24047784822127,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-06-01,81.76816490071377,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-07-01,81.3366246875338,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-08-01,80.93723967589627,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-09-01,81.94624052555993,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-10-01,83.0850302399694,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-11-01,82.69051625098619,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1998-12-01,82.81550453487247,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-01-01,78.25550466793842,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-02-01,70.30676581047602,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-03-01,70.86733210709703,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-04-01,73.69276884769353,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-05-01,74.45373227119399,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-06-01,73.18616306102258,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-07-01,72.33608341331548,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-08-01,72.31777198670804,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-09-01,72.55216842713783,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-10-01,72.47347942191176,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-11-01,72.30459997050183,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
1999-12-01,72.80366360167304,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-01-01,73.55344931550927,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-02-01,73.33287268208568,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-03-01,73.68412009993806,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-04-01,73.63499974541578,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-05-01,72.68590212893501,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-06-01,73.77100579344857,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-07-01,73.57939998992276,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-08-01,73.24604218562366,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-09-01,72.4061375374548,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-10-01,71.71639023791434,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-11-01,70.96597410563464,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2000-12-01,72.06876455272341,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-01-01,73.36917942798442,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-02-01,72.75062649440113,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-03-01,72.28919360852173,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-04-01,70.04053256253162,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-05-01,69.38151213668019,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-06-01,68.09658449186118,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-07-01,67.91457903624178,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-08-01,68.52201260153878,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-09-01,67.50046221027432,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-10-01,66.45850169339631,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-11-01,68.10015906809515,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2001-12-01,69.21320254505919,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-01-01,109.99825080751174,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-02-01,134.3128200670432,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-03-01,163.99912280245914,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-04-01,182.8022188036262,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-05-01,191.19498607465647,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-06-01,198.84868574319867,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-07-01,187.74231526084813,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-08-01,179.1338365907855,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-09-01,174.03119380604304,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-10-01,167.43030292563623,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-11-01,165.94214736088352,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2002-12-01,165.31993223363332,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-01-01,158.16523249195936,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-02-01,151.88978490388718,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-03-01,149.2548135224901,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-04-01,145.64274460781058,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-05-01,148.78971603779308,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-06-01,149.13524844798928,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-07-01,147.42016511485244,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-08-01,151.2234074390864,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-09-01,153.28210600829783,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-10-01,152.7421222547647,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-11-01,153.65815586564085,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2003-12-01,159.82720880313192,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-01-01,159.60284738331177,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-02-01,160.33460457452367,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-03-01,157.19702806619557,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-04-01,152.1854631406955,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-05-01,152.54144042990887,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-06-01,154.3482919296342,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-07-01,155.77464092854285,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-08-01,159.4049116301634,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-09-01,160.29208546981218,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-10-01,160.41649621964527,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-11-01,162.89251816820297,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2004-12-01,166.92882346533932,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-01-01,164.01406528722904,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-02-01,162.79024909068374,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-03-01,159.96582727947958,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-04-01,159.6903974133597,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-05-01,161.1519701799993,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-06-01,159.05684742993202,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-07-01,157.88172079127756,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-08-01,160.0270786394036,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-09-01,162.33141247195337,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-10-01,164.5071058404589,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-11-01,163.579974278657,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2005-12-01,163.5214165188537,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-01-01,164.93609877719072,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-02-01,167.81845574641557,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-03-01,167.68493051474306,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-04-01,167.25943636187134,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-05-01,166.47005492714612,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-06-01,164.32949211740882,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-07-01,165.70861372345584,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-08-01,166.25181793880662,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
2006-09-01,165.89999110969424,series.ar.datosgob.itcrm_monthly,116.3_TCRMA_0_M_36
