date,value,series_id,provider_series_id
1999-12-31,24385.0,series.ar.bcra.private_credit_peso,893
2000-01-31,24451.0,series.ar.bcra.private_credit_peso,893
2000-02-29,24105.0,series.ar.bcra.private_credit_peso,893
2000-03-31,24011.0,series.ar.bcra.private_credit_peso,893
2000-04-30,23845.0,series.ar.bcra.private_credit_peso,893
2000-05-31,24246.0,series.ar.bcra.private_credit_peso,893
2000-06-30,24033.0,series.ar.bcra.private_credit_peso,893
2000-07-31,23697.0,series.ar.bcra.private_credit_peso,893
2000-08-31,23650.0,series.ar.bcra.private_credit_peso,893
2000-09-30,23523.0,series.ar.bcra.private_credit_peso,893
2000-10-31,23841.0,series.ar.bcra.private_credit_peso,893
2000-11-30,23612.0,series.ar.bcra.private_credit_peso,893
2000-12-31,23226.0,series.ar.bcra.private_credit_peso,893
2001-01-31,22886.0,series.ar.bcra.private_credit_peso,893
2001-02-28,22831.0,series.ar.bcra.private_credit_peso,893
2001-03-31,21171.0,series.ar.bcra.private_credit_peso,893
2001-04-30,21086.0,series.ar.bcra.private_credit_peso,893
2001-05-31,20731.0,series.ar.bcra.private_credit_peso,893
2001-06-30,20800.0,series.ar.bcra.private_credit_peso,893
2001-07-31,19681.0,series.ar.bcra.private_credit_peso,893
2001-08-31,18925.0,series.ar.bcra.private_credit_peso,893
2001-09-30,18541.0,series.ar.bcra.private_credit_peso,893
2001-10-31,18127.0,series.ar.bcra.private_credit_peso,893
2001-11-30,17217.0,series.ar.bcra.private_credit_peso,893
2001-12-31,12361.0,series.ar.bcra.private_credit_peso,893
2002-01-31,38815.0,series.ar.bcra.private_credit_peso,893
2002-02-28,40259.0,series.ar.bcra.private_credit_peso,893
2002-03-31,39871.0,series.ar.bcra.private_credit_peso,893
2002-04-30,38320.0,series.ar.bcra.private_credit_peso,893
2002-05-31,36555.0,series.ar.bcra.private_credit_peso,893
2002-06-30,35326.0,series.ar.bcra.private_credit_peso,893
2002-07-31,33954.0,series.ar.bcra.private_credit_peso,893
2002-08-31,32941.0,series.ar.bcra.private_credit_peso,893
2002-09-30,32224.0,series.ar.bcra.private_credit_peso,893
2002-10-31,31319.0,series.ar.bcra.private_credit_peso,893
2002-11-30,30949.0,series.ar.bcra.private_credit_peso,893
2002-12-31,29974.0,series.ar.bcra.private_credit_peso,893
2003-01-31,29150.0,series.ar.bcra.private_credit_peso,893
2003-02-28,28432.0,series.ar.bcra.private_credit_peso,893
2003-03-31,27666.0,series.ar.bcra.private_credit_peso,893
2003-04-30,27330.0,series.ar.bcra.private_credit_peso,893
2003-05-31,26971.0,series.ar.bcra.private_credit_peso,893
2003-06-30,26680.0,series.ar.bcra.private_credit_peso,893
2003-07-31,26360.0,series.ar.bcra.private_credit_peso,893
2003-08-31,26547.0,series.ar.bcra.private_credit_peso,893
2003-09-30,26383.0,series.ar.bcra.private_credit_peso,893
2003-10-31,26480.0,series.ar.bcra.private_credit_peso,893
2003-11-30,26580.0,series.ar.bcra.private_credit_peso,893
2003-12-31,26807.0,series.ar.bcra.private_credit_peso,893
2004-01-31,26472.0,series.ar.bcra.private_credit_peso,893
2004-02-29,26812.0,series.ar.bcra.private_credit_peso,893
2004-03-31,27778.0,series.ar.bcra.private_credit_peso,893
2004-04-30,28070.0,series.ar.bcra.private_credit_peso,893
2004-05-31,28887.0,series.ar.bcra.private_credit_peso,893
2004-06-30,30094.0,series.ar.bcra.private_credit_peso,893
2004-07-31,30627.0,series.ar.bcra.private_credit_peso,893
2004-08-31,31308.0,series.ar.bcra.private_credit_peso,893
2004-09-30,32353.0,series.ar.bcra.private_credit_peso,893
2004-10-31,33134.0,series.ar.bcra.private_credit_peso,893
2004-11-30,34054.0,series.ar.bcra.private_credit_peso,893
2004-12-31,34013.0,series.ar.bcra.private_credit_peso,893
2005-01-31,34981.0,series.ar.bcra.private_credit_peso,893
2005-02-28,35052.0,series.ar.bcra.private_credit_peso,893
2005-03-31,35738.0,series.ar.bcra.private_credit_peso,893
2005-04-30,37002.0,series.ar.bcra.private_credit_peso,893
2005-05-31,37576.0,series.ar.bcra.private_credit_peso,893
2005-06-30,38674.0,series.ar.bcra.private_credit_peso,893
2005-07-31,39217.0,series.ar.bcra.private_credit_peso,893
2005-08-31,40109.0,series.ar.bcra.private_credit_peso,893
2005-09-30,41362.0,series.ar.bcra.private_credit_peso,893
2005-10-31,42859.0,series.ar.bcra.private_credit_peso,893
2005-11-30,44415.0,series.ar.bcra.private_credit_peso,893
2005-12-31,46336.0,series.ar.bcra.private_credit_peso,893
2006-01-31,47329.0,series.ar.bcra.private_credit_peso,893
2006-02-28,48649.0,series.ar.bcra.private_credit_peso,893
2006-03-31,48662.0,series.ar.bcra.private_credit_peso,893
2006-04-30,49560.0,series.ar.bcra.private_credit_peso,893
2006-05-31,51387.0,series.ar.bcra.private_credit_peso,893
2006-06-30,53119.0,series.ar.bcra.private_credit_peso,893
2006-07-31,54595.0,series.ar.bcra.private_credit_peso,893
2006-08-31,56204.0,series.ar.bcra.private_credit_peso,893
2006-09-30,58102.0,series.ar.bcra.private_credit_peso,893
2006-10-31,60254.0,series.ar.bcra.private_credit_peso,893
2006-11-30,62168.0,series.ar.bcra.private_credit_peso,893
2006-12-31,63658.0,series.ar.bcra.private_credit_peso,893
2007-01-31,64807.0,series.ar.bcra.private_credit_peso,893
2007-02-28,66158.0,series.ar.bcra.private_credit_peso,893
2007-03-31,67600.0,series.ar.bcra.private_credit_peso,893
2007-04-30,69128.0,series.ar.bcra.private_credit_peso,893
2007-05-31,71578.0,series.ar.bcra.private_credit_peso,893
2007-06-30,73540.0,series.ar.bcra.private_credit_peso,893
2007-07-31,76051.0,series.ar.bcra.private_credit_peso,893
2007-08-31,79039.0,series.ar.bcra.private_credit_peso,893
2007-09-30,81100.0,series.ar.bcra.private_credit_peso,893
2007-10-31,83943.0,series.ar.bcra.private_credit_peso,893
2007-11-30,86935.0,series.ar.bcra.private_credit_peso,893
2007-12-31,90409.0,series.ar.bcra.private_credit_peso,893
2008-01-31,92029.0,series.ar.bcra.private_credit_peso,893
2008-02-29,93220.0,series.ar.bcra.private_credit_peso,893
2008-03-31,95227.0,series.ar.bcra.private_credit_peso,893
2008-04-30,99249.0,series.ar.bcra.private_credit_peso,893
2008-05-31,101171.0,series.ar.bcra.private_credit_peso,893
2008-06-30,102195.0,series.ar.bcra.private_credit_peso,893
2008-07-31,102710.0,series.ar.bcra.private_credit_peso,893
2008-08-31,104781.0,series.ar.bcra.private_credit_peso,893
2008-09-30,106635.0,series.ar.bcra.private_credit_peso,893
2008-10-31,108049.0,series.ar.bcra.private_credit_peso,893
2008-11-30,108741.0,series.ar.bcra.private_credit_peso,893
2008-12-31,109297.0,series.ar.bcra.private_credit_peso,893
2009-01-31,108428.0,series.ar.bcra.private_credit_peso,893
2009-02-28,108953.0,series.ar.bcra.private_credit_peso,893
2009-03-31,109933.0,series.ar.bcra.private_credit_peso,893
2009-04-30,110780.0,series.ar.bcra.private_credit_peso,893
2009-05-31,111623.0,series.ar.bcra.private_credit_peso,893
2009-06-30,113108.0,series.ar.bcra.private_credit_peso,893
2009-07-31,112759.0,series.ar.bcra.private_credit_peso,893
2009-08-31,113440.0,series.ar.bcra.private_credit_peso,893
2009-09-30,114763.0,series.ar.bcra.private_credit_peso,893
2009-10-31,116555.0,series.ar.bcra.private_credit_peso,893
2009-11-30,118183.0,series.ar.bcra.private_credit_peso,893
2009-12-31,121921.0,series.ar.bcra.private_credit_peso,893
2010-01-31,120842.0,series.ar.bcra.private_credit_peso,893
2010-02-28,122263.0,series.ar.bcra.private_credit_peso,893
2010-03-31,124891.0,series.ar.bcra.private_credit_peso,893
2010-04-30,129051.0,series.ar.bcra.private_credit_peso,893
2010-05-31,133510.0,series.ar.bcra.private_credit_peso,893
2010-06-30,137126.0,series.ar.bcra.private_credit_peso,893
2010-07-31,139757.0,series.ar.bcra.private_credit_peso,893
2010-08-31,143142.0,series.ar.bcra.private_credit_peso,893
2010-09-30,148579.0,series.ar.bcra.private_credit_peso,893
2010-10-31,153714.0,series.ar.bcra.private_credit_peso,893
2010-11-30,158874.0,series.ar.bcra.private_credit_peso,893
2010-12-31,166397.0,series.ar.bcra.private_credit_peso,893
2011-01-31,169634.0,series.ar.bcra.private_credit_peso,893
2011-02-28,172885.0,series.ar.bcra.private_credit_peso,893
2011-03-31,175868.0,series.ar.bcra.private_credit_peso,893
2011-04-30,181717.0,series.ar.bcra.private_credit_peso,893
2011-05-31,189591.0,series.ar.bcra.private_credit_peso,893
2011-06-30,198401.0,series.ar.bcra.private_credit_peso,893
2011-07-31,206698.0,series.ar.bcra.private_credit_peso,893
2011-08-31,214320.0,series.ar.bcra.private_credit_peso,893
2011-09-30,224999.0,series.ar.bcra.private_credit_peso,893
2011-10-31,233322.0,series.ar.bcra.private_credit_peso,893
2011-11-30,238342.0,series.ar.bcra.private_credit_peso,893
2011-12-31,246319.0,series.ar.bcra.private_credit_peso,893
2012-01-31,248457.0,series.ar.bcra.private_credit_peso,893
2012-02-29,253208.0,series.ar.bcra.private_credit_peso,893
2012-03-31,257732.0,series.ar.bcra.private_credit_peso,893
2012-04-30,261653.0,series.ar.bcra.private_credit_peso,893
2012-05-31,269052.0,series.ar.bcra.private_credit_peso,893
2012-06-30,282109.0,series.ar.bcra.private_credit_peso,893
2012-07-31,291895.0,series.ar.bcra.private_credit_peso,893
2012-08-31,302958.0,series.ar.bcra.private_credit_peso,893
2012-09-30,310675.0,series.ar.bcra.private_credit_peso,893
2012-10-31,320602.0,series.ar.bcra.private_credit_peso,893
2012-11-30,332012.0,series.ar.bcra.private_credit_peso,893
2012-12-31,349813.0,series.ar.bcra.private_credit_peso,893
2013-01-31,353288.0,series.ar.bcra.private_credit_peso,893
2013-02-28,357236.0,series.ar.bcra.private_credit_peso,893
2013-03-31,365997.0,series.ar.bcra.private_credit_peso,893
2013-04-30,373366.0,series.ar.bcra.private_credit_peso,893
2013-05-31,382284.0,series.ar.bcra.private_credit_peso,893
2013-06-30,395434.0,series.ar.bcra.private_credit_peso,893
2013-07-31,402713.0,series.ar.bcra.private_credit_peso,893
2013-08-31,414843.0,series.ar.bcra.private_credit_peso,893
