date,value,series_id,provider_series_id
1999-12-31,42937.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-01-31,44196.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-02-29,44711.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-03-31,44756.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-04-30,45275.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-05-31,46240.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-06-30,46606.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-07-31,46616.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-08-31,47136.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-09-30,47856.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-10-31,47855.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-11-30,47641.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2000-12-31,47098.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-01-31,48208.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-02-28,48262.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-03-31,47497.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-04-30,47518.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-05-31,48567.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-06-30,48737.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-07-31,46281.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-08-31,44280.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-09-30,45706.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-10-31,46124.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-11-30,44166.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2001-12-31,43972.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-01-31,15499.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-02-28,751.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-03-31,611.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-04-30,1086.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-05-31,1337.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-06-30,1506.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-07-31,1768.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-08-31,1843.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-09-30,2013.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-10-31,2090.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-11-30,2235.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2002-12-31,2208.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-01-31,2212.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-02-28,2423.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-03-31,2320.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-04-30,2432.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-05-31,2977.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-06-30,3108.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-07-31,3551.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
2003-08-31,3935.0,series.ar.bcra.private_deposits_fx_ars_equiv,1003
