date,value,series_id,provider_series_id
2002-12-31,624.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-02,642.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-03,650.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-06,649.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-07,650.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-08,656.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-09,658.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-10,660.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-13,661.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-14,664.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-15,660.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-16,670.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-17,670.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-20,666.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-21,667.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-22,675.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-23,673.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-24,680.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-27,679.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-28,667.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-29,665.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-30,667.0,series.ar.bcra.fx_deposits_private_sector,108
2003-01-31,674.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-03,671.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-04,679.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-05,679.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-06,686.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-07,687.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-10,682.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-11,688.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-12,691.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-13,691.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-14,692.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-17,696.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-18,697.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-19,700.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-20,706.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-21,711.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-24,714.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-25,715.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-26,709.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-27,713.0,series.ar.bcra.fx_deposits_private_sector,108
2003-02-28,751.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-03,721.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-04,723.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-05,720.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-06,720.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-07,723.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-10,724.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-11,744.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-12,739.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-13,743.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-14,745.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-17,744.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-18,741.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-19,743.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-20,749.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-21,751.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-24,742.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-25,742.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-26,739.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-27,743.0,series.ar.bcra.fx_deposits_private_sector,108
2003-03-28,765.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-01,753.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-02,755.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-03,762.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-04,764.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-07,766.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-08,756.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-09,776.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-10,779.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-11,784.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-14,791.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-15,798.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-16,801.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-21,804.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-22,810.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-23,814.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-24,808.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-25,822.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-28,827.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-29,826.0,series.ar.bcra.fx_deposits_private_sector,108
2003-04-30,856.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-02,830.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-05,833.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-06,838.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-07,906.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-08,931.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-09,929.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-12,938.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-13,934.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-14,934.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-15,975.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-16,948.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-19,956.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-20,956.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-21,959.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-22,959.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-23,968.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-26,979.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-27,987.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-28,981.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-29,983.0,series.ar.bcra.fx_deposits_private_sector,108
2003-05-30,1014.0,series.ar.bcra.fx_deposits_private_sector,108
2003-06-02,1001.0,series.ar.bcra.fx_deposits_private_sector,108
2003-06-03,1019.0,series.ar.bcra.fx_deposits_private_sector,108
